date,open,high,low,close,volume,code
2026-01-22,6.37,6.47,6.24,6.34,59388558,
2026-01-23,6.32,6.5,6.32,6.4,40504258,
2026-01-26,6.4,6.55,6.37,6.48,52174941,
2026-01-27,6.44,6.48,6.24,6.39,39918979,
2026-01-28,6.36,6.38,6.29,6.35,27991959,
2026-01-29,6.34,6.35,6.18,6.22,30723248,
2026-01-30,6.22,6.29,6.05,6.2,32995079,
2026-02-02,6.26,6.33,6.13,6.13,36348895,
2026-02-03,6.16,6.29,6.13,6.24,23203697,
2026-02-04,6.19,6.35,6.16,6.33,25232900,
2026-02-05,6.32,6.32,6.08,6.1,28113400,
2026-02-06,6.05,6.63,6.04,6.51,82046609,
2026-02-09,6.62,7.08,6.57,6.77,83992413,
2026-02-10,6.8,6.92,6.72,6.85,46644166,
2026-02-11,7.54,7.54,7.54,7.54,12879418,
2026-02-12,8.29,8.29,8.29,8.29,5343497,
2026-02-13,9.12,9.12,9.12,9.12,26033522,
2026-02-24,10.03,10.03,10.03,10.03,4148086,
2026-02-25,10.5,11.03,9.88,11.03,320486311,
2026-02-26,11.04,12.13,11.04,12.13,103197871,
2026-02-27,12.76,13.34,12.54,13.34,128005862,
2026-03-02,13.35,14.5,12.55,14.14,246454913,
2026-03-03,13.89,15.55,13.16,13.28,265270195,
2026-03-04,13.3,14.61,13.3,14.26,257347463,
2026-03-05,14.3,14.94,13.51,14.44,228609424,
2026-03-06,14.04,15.88,14.03,15.88,236409603,
2026-03-09,15.0,16.77,15.0,15.95,264301341,
2026-03-10,15.96,16.28,15.31,15.81,170709773,
2026-03-11,16.1,16.65,15.53,16.59,205440096,
2026-03-12,16.23,17.88,16.2,17.16,235530496,
2026-03-13,17.16,17.52,15.44,15.44,225235048,
2026-03-16,15.0,15.34,13.9,13.9,240807591,
2026-03-17,13.8,14.39,13.3,13.9,190011858,
2026-03-18,13.88,14.53,13.86,14.22,173347132,
2026-03-19,13.88,15.02,13.88,14.9,193041134,
2026-03-20,14.5,15.66,14.16,15.22,212949669,
2026-03-23,14.96,16.52,14.81,16.21,220024312,
2026-03-24,15.79,16.99,15.3,16.9,224162326,
2026-03-25,16.66,17.7,15.6,16.07,269125869,
2026-03-26,15.6,16.05,14.58,15.04,217886509,
2026-03-27,14.98,16.54,14.62,16.54,226460978,
2026-03-30,15.5,16.1,14.89,14.89,177287172,
2026-03-31,14.16,14.58,13.72,13.72,178706687,
2026-04-01,13.36,14.25,13.0,13.85,158951396,
2026-04-02,13.86,14.12,12.6,12.66,144014116,
2026-04-03,12.84,12.98,12.15,12.63,130047863,
2026-04-07,12.4,12.7,12.31,12.57,90953197,
2026-04-08,12.7,13.15,12.57,13.1,118971029,
2026-04-09,13.0,13.41,12.72,12.8,106103007,
2026-04-10,12.99,13.35,12.63,13.21,113106667,
2026-04-13,13.38,14.5,13.29,14.41,158629835,
2026-04-14,14.87,15.85,14.7,15.06,206827193,
2026-04-15,15.06,16.57,14.2,16.57,266222299,
2026-04-16,16.41,17.68,15.75,17.06,225363194,
2026-04-17,17.28,18.09,16.47,17.08,200898919,
2026-04-20,17.32,18.79,16.89,18.79,237693087,
2026-04-21,18.78,18.85,17.0,17.1,255123854,
2026-04-22,16.88,17.9,16.4,17.5,200697669,
2026-04-23,17.7,18.46,16.42,17.97,234670027,
2026-04-24,17.49,17.89,16.5,16.75,167387621,
2026-04-27,16.3,17.16,15.92,16.39,131307429,
2026-04-28,16.09,16.9,15.66,15.73,159330255,
2026-04-29,15.3,17.3,15.11,16.93,235256115,
2026-04-30,16.2,16.3,15.24,15.24,154696499,
2026-05-06,15.02,16.66,15.02,16.4,167337240,
2026-05-07,16.61,17.0,16.31,16.76,152446336,
2026-05-08,16.71,17.12,16.22,16.41,136150078,
2026-05-11,16.76,17.56,16.52,16.81,158639457,
2026-05-12,16.81,17.46,15.73,16.98,198797782,
2026-05-13,16.98,18.67,16.8,17.76,241972103,
2026-05-14,17.72,19.4,16.81,16.82,235494075,
2026-05-15,16.01,16.3,15.14,15.19,185289442,
2026-05-18,14.7,15.36,14.51,14.72,112610927,
2026-05-19,14.57,16.19,14.38,16.19,134680818,
2026-05-20,16.56,16.64,14.8,14.88,152158716,
2026-05-21,14.88,16.37,14.61,16.37,290881578,
2026-05-22,16.0,16.16,15.1,15.76,223548833,
2026-05-25,16.01,17.3,15.8,16.92,238377110,
2026-05-26,16.51,17.05,16.1,16.55,176586456,
2026-05-27,15.0,16.33,15.0,15.74,180705554,
2026-05-28,15.66,16.52,14.76,15.69,165112679,
2026-05-29,15.47,17.11,15.25,16.37,213439640,
2026-06-01,16.4,18.01,15.09,17.65,269803509,
2026-06-02,17.13,18.88,16.43,18.25,275773304,
2026-06-03,18.2,20.08,18.03,20.08,164408239,
2026-06-04,21.65,22.09,21.02,22.09,206152136,
2026-06-05,23.01,24.04,19.88,19.88,299642076,
2026-06-08,19.87,21.5,19.0,19.6,265467874,
2026-06-09,19.58,21.56,18.23,21.56,288303691,
2026-06-10,21.01,22.35,20.36,21.17,246778476,
2026-06-11,20.7,22.4,20.31,21.21,227208272,
2026-06-12,20.8,22.2,20.2,21.8,228852412,
2026-06-15,21.3,23.49,21.02,22.7,212149059,
2026-06-16,22.68,23.8,22.05,22.06,250782411,
2026-06-17,21.86,22.94,20.8,21.76,220457552,
2026-06-18,21.4,21.78,19.58,19.85,214143270,
2026-06-22,19.18,20.41,19.0,19.81,148960748,sz.001896
2026-06-23,19.41,20.48,19.01,19.72,143649612,sz.001896
2026-06-24,19.53,20.55,19.35,20.52,159869740,sz.001896
2026-06-25,20.14,20.55,18.47,18.6,203701620,sz.001896
